frame,t,base_x,base_y,base_z,v_world_cmd_x,v_world_cmd_y,v_world_cmd_yaw,state_cost,control_cost,foot_cost,state_cost_base_pos,state_cost_base_ori,state_cost_joint_pos,state_cost_base_linvel,state_cost_base_angvel,state_cost_joint_vel,centroidal_cost,centroidal_cost_lin,centroidal_cost_ang,centroidal_derivative_cost,soft_contact_vel_cost,soft_friction_cost,track_width_cost,foot_sum_cost,min_wheel_distance_cost,vector_glide_cost,joint_limit_soft_cost,hip_sum_cost,icr_axle_cost,contact_states,centroidal_derivative_res,soft_contact_vel_res,soft_friction_res,track_width_res,foot_sum_res,min_wheel_distance_res,vector_glide_res,joint_limit_soft_res,hip_sum_res,icr_axle_res
0,10,0.0,0.0,0.36856,1.9933362627015736,0.16312738518998823,0.8481060035446402,1012.6271247266058,606.1549517796349,0.0,3.646198639576428,940.0589242117117,58.00627609441936,0.0,4.459963519665081,6.455762261233182,18.345804593665406,9.746088306754416,8.599716286910992,7.2557116512181,8.555347282128042e-05,0.0,0.7232561194638132,0.0,0.1201924054814701,598.4669913484788,0.0,45.8302365292117,638.9555928780743,<pinocchio.pinocchio_pywrap_default.StdVec_Bool object at 0x7c311d595ea0>,"[333.77517378  74.10924161  17.809529     4.40218016   1.68781327
   7.09430847]","[array([1.36526342e-05, 1.75176759e-05]), array([-6.77148666e-06, -2.03640303e-03]), array([ 6.18434237e-06, -3.10019023e-04]), array([ 6.07128336e-05, -1.74244524e-04])]","[array([61.97132215,  0.        ]), array([74.66313525,  0.        ]), array([0., 0.]), array([0., 0.])]",[0.00946903 0.00555699],,"[1.5470353330612805, -0.1026147547352485]","[-0.12801670095042447, -0.06303920187024686, 0.10086834910072547, 0.15462230051597795]",,0.1537829284871578,"[2.0746798016770645, 2.6382628255918252]"
0,11,0.0,0.0,0.36856,1.9933362627015736,0.16312738518998823,0.8481060035446402,1003.6549926821905,534.9422786672774,0.0,3.593762583840197,927.5893403897655,64.62623571887394,0.0,2.803656865675372,5.041997124035436,20.917686310502745,10.801424339123729,10.116261971379016,6.312241749077471,0.00011923913523535335,0.0,0.6434075316471239,0.0,0.19225650009479486,549.936555172075,0.0,47.870199014825495,638.8206305715992,<pinocchio.pinocchio_pywrap_default.StdVec_Bool object at 0x7c311d595f30>,"[306.48792727  75.23655786  12.74879567   3.68388698   2.01839511
   6.74369894]","[array([-7.47096800e-06,  9.37693552e-04]), array([ 6.28399249e-06, -2.21668576e-03]), array([ 8.49001084e-05, -1.67592915e-04]), array([ 2.74139162e-05, -3.64485331e-04])]","[array([54.49511672,  0.        ]), array([64.61676205,  0.        ]), array([0., 0.]), array([0., 0.])]",[0.00940746 0.0043283 ],,"[1.9602585082068305, 0.050165554902028564]","[-0.12157499246196087, -0.06001576794637633, 0.09676144582754853, 0.14928013701249632]",,0.15716820533760595,"[2.074765907729513, 2.637744125524364]"
0,12,0.0,0.0,0.36856,1.9933362627015736,0.16312738518998823,0.8481060035446402,998.580551598858,470.31495878141004,0.0,3.539072864257567,915.3318060065956,72.19568497652395,0.0,2.5567996216957676,4.95718812978517,23.33928311050549,11.758277044600975,11.581006065904518,5.708967892481955,1.6521339351112647e-05,0.0,0.5878486895297915,0.0,0.29225561640376885,502.20383104403186,0.0,50.008009371448516,638.6409115881421,<pinocchio.pinocchio_pywrap_default.StdVec_Bool object at 0x7c311d5963b0>,"[280.03566607  76.1435625   10.25263542   2.92621033   2.19721742
   6.61053762]","[array([-2.07046863e-05,  4.67110102e-04]), array([ 8.09010882e-06, -2.95646748e-04]), array([ 2.96172470e-05, -2.85986841e-04]), array([3.09874484e-05, 6.60566507e-04])]","[array([46.98216164,  0.        ]), array([53.92150061,  0.        ]), array([0., 0.]), array([0., 0.])]",[0.00936254 0.00321211],,"[2.404007696927596, 0.2566307097528506]","[-0.11488151806263894, -0.05660925160558194, 0.09397820794224658, 0.14301404142825247]",,0.16063932154297944,"[2.0748159599003766, 2.6371040835317237]"
0,13,0.0,0.0,0.36856,1.9933362627015736,0.16312738518998823,0.8481060035446402,994.8504257977763,412.6125493930989,0.0,3.482445705574242,903.7060637787796,80.23003698039514,0.0,2.6156206186595226,4.816258714368029,25.479176405467136,12.414922796148694,13.06425360931844,5.3673356768000176,9.187323467573502e-06,0.0,0.5474091045266333,0.0,0.4432984733949583,457.21721279437855,0.0,51.35855165317056,638.4070589521231,<pinocchio.pinocchio_pywrap_default.StdVec_Bool object at 0x7c311d596440>,"[255.15129264  76.33027594   8.39433755   2.03281298   2.30829005
   6.64927253]","[array([-8.36447709e-06,  6.77821758e-05]), array([-3.76520022e-05, -3.40805288e-04]), array([ 4.38557367e-06, -1.22736702e-06]), array([3.37206679e-05, 5.79636131e-04])]","[array([39.69869404,  0.        ]), array([43.55374324,  0.        ]), array([0., 0.]), array([0., 0.])]",[0.00930769 0.00214518],,"[2.9379514207973503, 0.48416001170480527]","[-0.10788059988027011, -0.05349247953055199, 0.0915160562049929, 0.13682045842439353]",,0.1627940251854763,"[2.0748350921039407, 2.6363072194698867]"
0,14,0.0,0.0,0.36856,1.9933362627015736,0.16312738518998823,0.8481060035446402,990.3331695377702,363.83554892423854,0.0,3.424176324651727,891.2913233655911,88.49474323069774,0.0,2.649496825188445,4.473429791641336,27.55906498575289,12.892821149757744,14.666243835995148,5.45341227453948,0.00015011031778090972,0.0,0.5177976305905919,0.0,0.6628483469060689,415.13100217389194,0.0,53.31141704291505,638.1045390589628,<pinocchio.pinocchio_pywrap_default.StdVec_Bool object at 0x7c311d596680>,"[231.74053174  78.89939025   7.92497167   1.29371754   2.3773277
   6.87086099]","[array([-9.36298976e-06, -5.76246575e-05]), array([ 4.25839086e-05, -2.70452344e-03]), array([-1.84554512e-05, -2.31152654e-05]), array([ 3.82770104e-05, -4.28377332e-04])]","[array([33.29984729,  0.        ]), array([33.38008004,  0.        ]), array([0., 0.]), array([0., 0.])]",[0.00921898 0.00114454],,"[3.565454057655271, 0.7379053468236552]","[-0.100841679746263, -0.051051429777374195, 0.08949836420684411, 0.13031005895067857]",,0.16586020232067608,"[2.074820066989309, 2.6353073268985945]"
0,15,0.0,0.0,0.36856,1.9933362627015736,0.16312738518998823,0.8481060035446402,986.6783924648129,321.6835980425282,0.0,3.364368265249668,879.5567723550195,97.07692617157448,0.0,2.8465092021548917,3.8338164708143587,29.89846327782912,13.500833347751392,16.397629930077727,5.713999596166634,5.1288349975736306e-05,0.0,0.5014910127101259,0.0,0.9950041726824872,376.7733522400563,0.0,53.97631558635354,637.7427875013774,<pinocchio.pinocchio_pywrap_default.StdVec_Bool object at 0x7c311d596710>,"[210.5685537   79.80780227   7.24415464   0.46906538   2.46847173
   7.12927913]","[array([-2.69669966e-06,  2.30530639e-04]), array([-5.32091071e-06, -1.55490559e-03]), array([-2.81510910e-05, -4.31562662e-05]), array([-1.27617366e-05,  3.01145039e-04])]","[array([27.0170917,  0.       ]), array([24.42835548,  0.        ]), array([0., 0.]), array([0., 0.])]",[0.00914023 0.00019486],,"[4.346828624872792, 1.0025788545726733]","[-0.09350301476537018, -0.048872662481944565, 0.08773510150573968, 0.12428849138162382]",,0.16689129929569968,"[2.0747623862282567, 2.634142443441034]"
0,16,0.0,0.0,0.36856,1.9933362627015736,0.16312738518998823,0.8481060035446402,983.2180598304567,283.7784021275756,0.0,3.303277119509433,867.5470779030944,105.866191109396,0.0,3.0729153430965703,3.4285983553602306,32.29392717182226,13.985226825786842,18.308700346035415,6.068839278200903,1.0113834648405274e-05,0.0,0.49745551777612673,0.0,1.522785913897308,341.14307268018985,0.0,54.32945911564454,637.3090588017569,<pinocchio.pinocchio_pywrap_default.StdVec_Bool object at 0x7c311d5967a0>,"[ 1.90639414e+02  8.02378299e+01  6.29963600e+00 -1.36665022e-01
  2.52097179e+00  7.36983152e+00]","[array([1.37264268e-05, 7.00036159e-05]), array([-8.20094200e-05,  4.92215244e-04]), array([-2.57789293e-06, -3.36921453e-04]), array([-3.14346399e-05,  3.70257440e-04])]","[array([20.49397439,  0.        ]), array([16.41831845,  0.        ]), array([0., 0.]), array([0., 0.])]",[ 0.00907746 -0.00071341],,"[5.36816064318041, 1.2800662431901908]","[-0.08592247786198592, -0.04720750536621962, 0.08606280131867008, 0.11839335588363581]",,0.1674363577789274,"[2.0746531625895357, 2.6327766768974055]"
0,17,0.0,0.0,0.36856,1.9933362627015736,0.16312738518998823,0.8481060035446402,980.27722492462,249.49346410727037,0.0,3.240965044943805,856.2705412254969,114.2870406179836,0.0,3.7164403481019903,2.76223768809362,34.80593582551188,14.456089986013017,20.349845839498858,6.462295670811263,7.808170074921674e-07,0.0,0.5016429567538638,0.0,2.308096267356677,310.4585705462316,0.0,52.88926951768715,636.817343173901,<pinocchio.pinocchio_pywrap_default.StdVec_Bool object at 0x7c311d596830>,"[172.95487532  77.78369556   5.17259859  -0.9182759    2.61484699
   7.54601228]","[array([2.06050463e-06, 1.60050107e-04]), array([-1.48325177e-05, -9.96513197e-05]), array([-4.50950915e-06, -3.69621846e-06]), array([ 9.88040850e-06, -5.60228412e-05])]","[array([13.77552078,  0.        ]), array([9.37524633, 0.        ]), array([0., 0.]), array([0., 0.])]",[ 0.00900438 -0.00159005],,"[6.613218892089771, 1.557967019047735]","[-0.07873661148716286, -0.045492866064229504, 0.08452334089230512, 0.11327084196485768]",,0.16520221348782468,"[2.0744729509907387, 2.631271907421636]"
0,18,0.0,0.0,0.36856,1.9933362627015736,0.16312738518998823,0.8481060035446402,974.5765862454984,220.95345020653087,0.0,3.1777873182132534,842.6529600299131,122.1958932864384,0.0,3.867984088284676,2.681961522649261,37.35653552001752,14.71980138996604,22.63673413005148,6.834206417692789,3.765933164488285e-06,0.0,0.506733449484747,0.0,3.367994721554626,283.5049285976703,0.0,53.31057463546773,636.230647361526,<pinocchio.pinocchio_pywrap_default.StdVec_Bool object at 0x7c311d5965f0>,"[155.70921372  79.24425054   5.81789625  -1.20945097   2.63521622
   7.74176517]","[array([5.04865899e-06, 1.19821428e-04]), array([-1.35212066e-06,  1.33069317e-06]), array([-1.63004636e-05,  4.13058123e-04]), array([-5.83192143e-06,  5.47144090e-05])]","[array([8.18027447, 0.        ]), array([1.9896008, 0.       ]), array([0., 0.]), array([0., 0.])]",[ 0.00887513 -0.00238487],,"[7.994221249088556, 1.8580422631666749]","[-0.07229377082271819, -0.04466033988530315, 0.08356469982691818, 0.10764510905743052]",,0.16585889188447533,"[2.0742255737622823, 2.6295008561186157]"
0,19,0.0,0.0,0.36856,1.9933362627015736,0.16312738518998823,0.8481060035446402,969.1077516154534,195.0170295087978,0.0,3.113798738763887,829.1650161699324,129.73635499157837,0.0,4.52793714347755,2.5646445717012085,40.05161643872865,15.030226015953227,25.021390422775426,7.0488070845220125,2.6746239115701487e-06,0.0,0.5198745153557465,0.0,4.9053529532823275,259.3193854396347,0.0,52.7095840671644,635.5634212820177,<pinocchio.pinocchio_pywrap_default.StdVec_Bool object at 0x7c311d596950>,"[140.04760812  78.17307056   5.73874022  -1.54612319   2.65742065
   7.81253412]","[array([-1.13844565e-06,  1.65932273e-04]), array([-9.51509902e-07, -5.10682291e-06]), array([-2.32512237e-07, -3.22192700e-04]), array([-6.02147777e-06, -4.82177038e-05])]","[array([2.630257, 0.      ]), array([0., 0.]), array([0., 0.]), array([0., 0.])]",[ 0.00876649 -0.0031296 ],,"[9.659884995608975, 2.189447632909983]","[-0.06637438754102218, -0.04367856666810801, 0.08259467446714971, 0.1022543942606407]",,0.1649213465960655,"[2.0738808412372185, 2.6275352721685827]"
0,20,0.0,0.0,0.36856,1.9933362627015736,0.16312738518998823,0.8481060035446402,959.5062083482093,174.67293253474926,0.0,3.049174497106301,815.1462697987228,134.12005678848044,0.0,5.548129119180993,1.6425781447188559,42.87938068934872,15.30963235105462,27.569748338294097,7.319598008053698,2.3992181876572644e-06,0.0,0.5240236912207457,0.0,6.151119652877776,242.6125565060185,0.0,51.33615061435412,634.8415474244883,<pinocchio.pinocchio_pywrap_default.StdVec_Bool object at 0x7c311d5968c0>,"[126.03921542  77.18091891   2.90085449  -1.91711227   2.86158497
   7.83147445]","[array([-4.7185888e-06,  1.5782255e-04]), array([ 9.12728649e-06, -4.64614016e-05]), array([-1.06393990e-06, -3.03444493e-04]), array([-7.01607308e-06,  2.56865709e-05])]","[array([0., 0.]), array([0., 0.]), array([0., 0.]), array([0., 0.])]",[ 0.00853586 -0.00380478],,"[10.818307364061358, 2.446756799163196]","[-0.06267300199829841, -0.043433544076536185, 0.08195750541210893, 0.097672549449631]",,0.16275851841106817,"[2.0734275354261444, 2.6254704411310286]"
0,21,0.0,0.0,0.36856,1.9933362627015736,0.16312738518998823,0.8481060035446402,946.7926233917166,159.2705237038531,0.0,2.9842140930123264,800.1220417957423,135.80306274535099,0.0,6.584995294589428,1.2983094630213734,45.3430910505831,15.105580711334635,30.237510339248466,7.3382514828261485,2.6137950140686666e-06,0.0,0.519623402185322,0.0,6.603840378134848,230.04107725112695,0.0,50.02564093846016,634.0357618585515,<pinocchio.pinocchio_pywrap_default.StdVec_Bool object at 0x7c311d596a70>,"[112.36918813  78.90241002   1.55136257  -1.83772602   3.01625156
   7.80432601]","[array([1.11946998e-05, 2.42970765e-05]), array([ 3.32525442e-05, -2.49762069e-05]), array([-2.20099763e-05,  1.48526408e-04]), array([-6.99626914e-06, -3.25040087e-04])]","[array([0., 0.]), array([0., 0.]), array([0., 0.]), array([0., 0.])]",[ 0.00819067 -0.00441779],,"[11.176264331377, 2.6772977342625066]","[-0.061325000923594455, -0.04379859526293375, 0.08124299092240041, 0.0929955297969691]",,0.16066763774063075,"[2.072864482155953, 2.6232086643611403]"
0,22,0.0,0.0,0.36856,1.9933362627015736,0.16312738518998823,0.8481060035446402,934.0604458310277,145.99675565490526,0.0,2.9188329399658914,784.5650895726186,137.42614342632095,0.0,7.859818579029748,1.290561313092522,48.0190490010006,15.057128039740935,32.961920961259665,7.102455508059554,2.0907883557131713e-05,0.0,0.5212246625892613,0.0,6.970222820217581,218.25870150321146,0.0,48.12746680160382,633.1552224617452,<pinocchio.pinocchio_pywrap_default.StdVec_Bool object at 0x7c311d596ef0>,[99.44758495 80.30104296 -0.43301235 -1.61595729  3.14986306  7.64798011],"[array([ 8.98601940e-06, -6.57659369e-05]), array([2.54021835e-05, 4.23044451e-06]), array([-4.01497596e-05,  1.01305928e-03]), array([-4.25278849e-06, -1.11381860e-04])]","[array([0., 0.]), array([0., 0.]), array([0., 0.]), array([0., 0.])]",[ 0.00787106 -0.00499172],,"[11.441284863618312, 2.91572582282527]","[-0.06050693049046231, -0.04393083936309008, 0.0801466048815024, 0.08855108204291698]",,0.15758997228597524,"[2.072177001464927, 2.620791770820652]"
0,23,0.0,0.0,0.36856,1.9933362627015736,0.16312738518998823,0.8481060035446402,919.4301796480435,134.59716024359318,0.0,2.8530003453542814,767.9764550883691,138.44886136953795,0.0,9.134379768023612,1.0174830767584815,51.046470590495815,15.231953165214211,35.8145174252816,6.878291527453284,8.004890958503054e-06,0.0,0.5231547065548399,0.0,6.862227524075589,209.67180442921065,0.0,45.95868128517863,632.2539866352937,<pinocchio.pinocchio_pywrap_default.StdVec_Bool object at 0x7c311d596e60>,[87.72387795 81.14163892 -4.22059821 -1.48081129  3.41804575  7.40993094],"[array([-2.50904996e-05,  3.83216720e-04]), array([2.08038830e-05, 1.10664159e-04]), array([-2.11667314e-05,  4.72285020e-04]), array([-3.11418274e-06,  1.28723478e-04])]","[array([0., 0.]), array([0., 0.]), array([0., 0.]), array([0., 0.])]",[ 0.00754808 -0.00549718],,"[11.298262437759508, 3.097388637065803]","[-0.060286346086184175, -0.044060791413962984, 0.07932023938920192, 0.08489464949742936]",,0.15399827529538646,"[2.071404479216397, 2.6183700678119717]"
