# radius: 2.0
# speed: 0.4
# weight: 200.0
# yaw0: 0.0
# actual_time: 20.0
# completed: 0
# lin_err_mean: 0.05538412811391612
# yaw_err_mean: 0.07536368701784547
# final_pos_err: 3.0156731800107863
# final_yaw_err: 1.4716181789707847
lin_err,yaw_err
0.4,0.2
0.32610322239240985,0.12114657684456193
0.2702547614298279,0.08111762968834532
0.2294179756540479,0.06188225646452364
0.187034087403298,0.05236908007065402
0.15090698638339375,0.038792229753777746
0.14176636665099418,0.055121129567933025
0.12749683165982859,0.04233896665625306
0.11243904060072706,0.02734737245249627
0.09776143679530909,0.03344442109626067
0.0854120296988621,0.029863672652599177
0.07286448619839839,0.031102862520657165
0.0633110356968526,0.03583304983404151
0.06418439750436304,0.033365344661358126
0.06289953699956784,0.03536753423912073
0.06107467446633751,0.03225016205373207
0.05942731423977018,0.029530111416478794
0.05830683915638864,0.026031444375720136
0.05710284208347132,0.026889964633533187
0.056122100748370485,0.024558227217268275
0.05555042722231808,0.023046988056271284
0.05580811662065217,0.02248370567585159
0.05367808742515278,0.020958112702522264
0.05248708138526017,0.023251331925699087
0.05306842675559494,0.024140170958116547
0.052154404208121015,0.02219944240063082
0.05195041333085085,0.020233310049889763
0.05109962142146648,0.018602060020149164
0.052441990892083165,0.020692345896770048
0.05128915023159296,0.019669058198810513
0.051267398504150644,0.019352373275067142
0.05103212201497648,0.022290233942513837
0.05034922105820689,0.018955910131312592
0.04953794717033181,0.019566164191786806
0.05033261592577531,0.021257481618079666
0.05069403914554505,0.01920499718997029
0.05072466307701032,0.017885596935864
0.05099246694107421,0.02243635043589312
0.05046476482421924,0.02272454272802557
0.04984564467154418,0.021382673240639055
0.04922656440271115,0.017718468459670594
0.04906074965216473,0.020120280991377498
0.04911641687884989,0.02129693148573289
0.04960288772694592,0.018832176986802868
0.050117969878295664,0.020209375205634345
0.04871854196584684,0.020259374625449855
0.04869192883204201,0.02024254467973513
0.048698137760464374,0.01838862343120415
0.04984835622550092,0.020567162256619642
0.04942093941646054,0.01943987708489109
0.04965937678269101,0.020620150928240044
0.04949219388393539,0.02194956545186738
0.04905157535537113,0.019243621679274597
0.04855606723617082,0.019169669205295087
0.04944690821201446,0.019478698708700004
0.04930094575583596,0.020385632011603594
0.049082566335839135,0.019135043833741372
0.04865897292077774,0.019230180436526717
0.0491273614779895,0.018873427068949733
0.04883059660881847,0.02088941922137319
0.049429809653641736,0.017718945736061836
0.04989405734097323,0.01946301614439397
0.05037219331793353,0.019331041903229623
0.04950169655737565,0.021708667305538665
0.04960199453876917,0.01978484246777404
0.04960437450371582,0.044602940983083594
0.04929083893019039,0.056367991311015414
0.048960380231956,0.06482856552617713
0.049945181151896445,0.072120347540193
0.04899944927367121,0.07561339056966129
0.04872231400480171,0.07223252639479963
0.048225212789844235,0.07028695071967975
0.04965627604332043,0.0778200735382023
0.04900916891450425,0.07503809644756347
0.048605354820142506,0.07428378823899384
0.048055701111880816,0.07119051210010427
0.049501153230677795,0.07992167534901061
0.049088436411165115,0.07535158078358695
0.04893425574690737,0.07343711224635216
0.048127819534864495,0.07210194470327769
0.04928776969335948,0.07979105642382509
0.0487927242379174,0.07526059775351024
0.048839651199982834,0.07240772516349864
0.04885562053442264,0.07747461039243524
0.04843383069375669,0.07621428420935587
0.04819703683198637,0.07525074797922393
0.04826872792343369,0.07170525409010622
0.04852508769804005,0.07653466050763064
0.04861032998746245,0.07462137780874745
0.04778416426648558,0.07682766318408556
0.047975886279349116,0.07037830093500153
0.04820743099606844,0.07583530430650935
0.04839751668555213,0.07336799923801571
0.047967026842840536,0.07456879626028798
0.04783136815892604,0.07163046141877188
0.04791433096656096,0.0757932918975669
0.04838972573825806,0.07295069359735562
0.0481184788925771,0.07332617719789258
0.04765072571582309,0.07201018570787832
0.04826337281135746,0.07713874814695472
0.04851708541359808,0.072533456096567
0.04774050953719081,0.07019614931791318
0.04830561004602613,0.07724458354967378
0.048629628428007984,0.07676157451072646
0.048969779745974336,0.07335255834857382
0.04751557947907994,0.06998432826481074
0.04832317846523432,0.07676147548995349
0.04783740707715723,0.07558736108339348
0.047841578582791894,0.07227338977539863
0.04719171648982966,0.06962573821282719
0.04834301590111778,0.07616498693601148
0.047398828942564454,0.0742487537484208
0.04761444365409135,0.07147252712006477
0.04673176291301716,0.06964419207380601
0.04794334685601463,0.07558899004151878
0.04707183593837408,0.07386611874035778
0.04728176193428789,0.07225850729106251
0.047216871977538204,0.06909581749701396
0.04801223741574579,0.07661347788883603
0.04708127809387697,0.07341003550604935
0.04742165574658622,0.0715350807205519
0.04717529440797305,0.07022063487436875
0.048562262898393806,0.07533007493100485
0.04699522085004935,0.07425639165781536
0.046843757041753684,0.07039597332849898
0.046798431042605206,0.06886672897007659
0.04844681515953406,0.07514352026025435
0.04718604200227724,0.07329375203631472
0.0472128088269346,0.07074104332530748
0.04684384086681372,0.06893686235955421
0.04814514050347865,0.07610161256106925
0.047629388084203646,0.07259094310304057
0.04729104190476122,0.07078904184025198
0.04697976922850551,0.06817888309956471
0.04843555635546689,0.075423886893838
0.04762690703326995,0.07404784046112192
0.04769468008181621,0.06954395866827634
0.04702834915399339,0.06877855014721787
0.04828127792884095,0.07503153826653215
0.04727200804809048,0.07422958689628581
0.04739674723964389,0.0701067498633571
0.046960352281315,0.06785960247363712
0.047686717901867716,0.07591217581624095
0.046787716486629334,0.07335258861547717
0.04668318309670086,0.0706856354973093
0.046687842867980715,0.06732580065545349
0.047147657503114206,0.07514787730663618
0.04690678917643778,0.0735054855701204
0.046939695449554654,0.07016549466750524
0.04764112845584273,0.07481348659724638
0.04812682606912321,0.07389726475489938
0.04713696682299169,0.07336330780672215
0.04674883314269844,0.06950751495121568
0.04691501577266302,0.07419366467444577
0.04766237746546209,0.07437225850735313
0.04680231974593609,0.07278946844715933
0.04619095619067044,0.06979241464811706
0.04642226975910483,0.07312199088980231
0.04631618763184585,0.07307077249380023
0.04635475424939827,0.0713886583714245
0.046196002019954815,0.06825471757080862
0.0462770990271344,0.07369317442115261
0.04624013141815982,0.07190416749285244
0.04606038665923216,0.07225828754262956
0.04623938064285307,0.06756480652604421
0.046337776901316824,0.07255615392421724
0.04593103095578557,0.07204000465371496
0.045751996371584475,0.07150939353431518
0.045858437613144974,0.06927360054557874
0.04635041386971387,0.0721346454342787
0.046027423082070903,0.07238074160670646
0.045749394083198405,0.07130450989149403
0.04572848358840754,0.06838379058538574
0.04663392714118504,0.07246223676513819
0.04615132715286973,0.07091306323094951
0.04589175654507508,0.07114536416644132
0.04679752264424167,0.06848536387223278
0.04723954019025022,0.0738538078898961
0.0468938086095206,0.07178710349922343
0.04570818304603788,0.06996534071069574
0.04657773248339583,0.067122694867702
0.04642471046476509,0.07235849963427488
0.046210395894328515,0.07189035525167706
0.04541575079750994,0.06936323150056803
0.04597852640459907,0.06738251695560746
0.046595705419845306,0.07258049726010385
0.046864266937052014,0.07298501071801439
0.046704534311808654,0.07219467734914223
0.0472980662269821,0.06723929746032598
0.04654221090795221,0.07304533696681229
0.046258989308212546,0.07099242588620494
0.046045377890096745,0.07058494159666026
0.046597398008882754,0.06944555636682315
0.047257638016989546,0.07281554727401324
0.047292749576964194,0.07227672501247734
0.04673993907895452,0.06998647474148176
0.0481821304328943,0.06894857726168316
0.04894691437269543,0.07390021051570164
0.04813412738244394,0.07136922431267823
0.04679086560855558,0.06964524417170564
0.04699719854347368,0.06773314224918481
0.047288225389795525,0.0737261626573171
0.04800709190849187,0.07059648181185496
0.04708516992634391,0.07017632218978406
0.04784420684803827,0.0678715984612294
0.04849656552127564,0.07404319721915015
0.04785365214353821,0.0720666173189077
0.04701326077373062,0.06866996870987932
0.04696757817223439,0.0661763899142597
0.04711260394970675,0.0714075237680516
0.04784758509537948,0.07171248585226961
0.04767676681167137,0.07111304102223726
0.04794269616613759,0.06549647927738347
0.04747714205463274,0.0709036853634187
0.04694932935322027,0.06944081059921478
0.04667362635670517,0.0695326426760548
0.04765595770726229,0.06724474101307218
0.04718824844598514,0.07272017047967427
0.04648724865250005,0.0701512820534976
0.04563707357240778,0.06888193381016638
0.045578854767058544,0.06645178044526995
0.045867307763141574,0.07165029129871661
0.045797444642263846,0.07054361704908818
0.04573452674978878,0.06876501597718554
0.047354277612818414,0.06728458758497319
0.04796357688120069,0.0732739554089312
0.04754260462698858,0.06993707378185754
0.045988277191534775,0.06893418575434193
0.04637941123595725,0.06402174042414577
0.046735323547792945,0.07095860488924308
0.04720234404874636,0.07255723356717617
0.04716248985803983,0.06981489058014934
0.04699239211799756,0.06497544191561963
0.04679722335198376,0.07250478096220281
0.04686674769182337,0.06964852968948027
0.046578771313828114,0.07030358705441864
0.047701760857277994,0.06671026657290607
0.04779766465545628,0.07337205589436757
0.04690257648003712,0.06968219841765294
0.04613828583860907,0.06851301035720453
0.04691055485387449,0.06419060522342651
0.04664699293082886,0.07339110378416594
0.04654590779452503,0.06958274437477294
0.046446695169998914,0.06850414434633037
0.04674873930868513,0.066242341096306
0.04694333291330569,0.07311592380803644
0.0464098695398564,0.06751707476840607
0.046199842960005566,0.06758650328102428
0.047761742710194,0.06566647002028453
0.048142088345688075,0.07339558540753272
0.04758099275124555,0.0692238413582141
0.046849036821827846,0.06722470299586003
0.04729525788578152,0.06284081897187493
0.047620723130419366,0.07219232928669134
0.04837844548189889,0.070680557816169
0.04696938384948584,0.06596314996644481
0.04685464820542852,0.06393709955819402
0.04732550018708882,0.07209746938420228
0.04668584088447014,0.06807343303186408
0.04561508407424243,0.06807557646784818
0.047211308437983636,0.061773309437392454
0.04703099672237409,0.07104562692270541
0.04811681617267552,0.06922419230106844
0.04836786249451843,0.06882312494019605
0.04776916355004058,0.06346082138788509
0.04726738455929404,0.07019441425305778
0.0471301614019522,0.06658356760412507
0.046956709505937916,0.06742443483396462
0.04821262558666312,0.06630759609254738
0.0485830794024807,0.07399509940484211
0.047198690242182074,0.06703586852837579
0.04615114876883739,0.06637167265778696
0.045561552435635165,0.06233358964146901
0.045033650122155496,0.07259523901322348
0.04575899379479237,0.06764582044474254
0.045799771515742514,0.06676936053170768
0.04790453585359785,0.06685686876452909
0.04885952052097305,0.07414696781346963
0.048575302251659465,0.06921969137330583
0.0474514531219244,0.06602932145035384
0.046254895053888724,0.063698325520402
0.04531485048790885,0.07124875160089619
0.04599817152955059,0.0672933286776912
0.04593384330542763,0.06932719481724817
0.04764703983603471,0.06605830291672313
0.04846677597426807,0.07249161040815646
0.048645318174826306,0.06717626128576545
0.04730297403081089,0.06726528060005604
0.04609010697887634,0.06410766737033699
0.04464794707121818,0.06927929564821117
0.04578739496086978,0.06561560471991726
0.046180942454070305,0.06699233098128898
0.0480136525669956,0.06836769116069083
0.049090849506354,0.07271250417104133
0.04846057135453351,0.06603111112975074
0.047711623587590166,0.06538830443367782
0.04695340200964369,0.0631921453184685
0.04534132067176673,0.07155829814429504
0.04599053487453624,0.06535298226281258
0.046124053659427344,0.06695065268849582
0.048198891789109376,0.06744421866178837
0.04944775685687163,0.07399790375064322
0.048906261118980304,0.06910165750796998
0.047532038720634315,0.06494731267607237
0.04646790126291346,0.06274360927007969
0.04590599043697896,0.07023569763200868
0.04674713255831266,0.06687305625477313
0.04668753274768007,0.06687265281313673
0.04802497184993995,0.06648069321050232
0.049406417825540845,0.07231416704089338
0.04973258017238753,0.06781141638592592
0.04828100905612901,0.06718590205484945
0.04768094484374964,0.06248178667312146
0.044939658422148566,0.06876620184927074
0.04539589940164191,0.06522246891286956
0.043997306630677344,0.0653120224758913
