radius,weight,vx,omega,use_vector_glide_cost,pos_err_x,pos_err_y,yaw_err,vel_err_x,vel_err_y,yaw_rate_err,joint_dev_norm
1.125,8000.0,2.0,1.7777777777777777,True,-0.0859983377246031,-0.8260618182040689,-0.4546636107051793,1.5041203049485778,-1.2039164134987836,2.1720914431292884,112.87424837523749
1.125,9000.0,2.0,1.7777777777777777,True,0.0121900162672689,-0.577094133156983,-0.090654147650377,0.6265783335770365,-1.7211626661905397,-1.4306189636401565,110.7395342282942
1.125,10000.0,2.0,1.7777777777777777,True,0.0457583770309663,-0.2799515245673638,-0.193703019217831,0.2961823420288318,-0.269846737966728,-0.3206930257620395,114.16931152625553
1.125,11000.0,2.0,1.7777777777777777,True,0.0315479943420998,-0.4326709087112436,-0.0621496979785511,1.1280121246812933,-1.0714329854236295,-1.4606885156752525,112.42581248683128
1.125,12000.0,2.0,1.7777777777777777,True,0.0425269674184894,-0.2811360804636897,0.0987271602916561,0.4529840423766367,-1.2314316161028187,-2.669185120297036,111.71520347179349
1.125,13000.0,2.0,1.7777777777777777,True,-0.2497237937590679,-1.00145409771031,-0.3505211749902424,3.107969790652012,0.8969217681575478,1.049608479299922,112.73060001034342
1.125,14000.0,2.0,1.7777777777777777,True,0.029455198736345,-0.4854250206350585,-0.0702957040129281,0.8112098314496623,-1.1968255782987758,-1.510191070088335,111.35709527054316
1.125,15000.0,2.0,1.7777777777777777,True,0.0309710269652171,-0.1462649172073149,-0.1229513355205345,-0.4459577884447374,-0.1990549441081094,-0.711371866812287,113.72278795948284
1.125,16000.0,2.0,1.7777777777777777,True,0.037033399458679,-0.2164960423558635,0.1024348195946802,-0.0384189653891458,-0.6330174687541352,-3.236454625069876,112.28916159805608
1.125,17000.0,2.0,,True,0.0186112139151382,-0.1658416434345264,-0.1620984293109844,-0.5070242309348811,-0.6816221036605375,-0.8964729321547009,113.54910822236836
1.125,18000.0,2.0,1.7777777777777777,True,0.0440644981404375,-0.3772531463491722,0.1278368059530992,0.4963548373988828,-1.0716653200654915,-3.554167744859828,109.34888485883872
1.125,19000.0,2.0,1.7777777777777777,True,0.009927145878776,-0.5833560088662979,-0.0851203883075886,0.4425339109353468,-1.4747058124853811,-1.3164847252349157,110.8151999575012
1.125,20000.0,2.0,1.7777777777777777,True,0.0231120357672619,-0.1025152592739868,-0.1204288397681905,-0.6409575953019557,-0.1349992603564388,-0.8578961241876474,114.24315361561564
1.5,0.0,2.0,1.3333333333333333,False,-0.1420848175302391,-0.4350053674552998,-0.1603778497119972,1.4146635031144656,-0.8091242670257509,-0.4041295746123045,111.57773750002607
1.5,1000.0,2.0,1.3333333333333333,True,-1.1354488211872709,-1.2049531058915175,-0.2831812139309493,-0.780785761681513,-1.8444898662718383,0.8010769904967383,112.99583861411848
1.5,2000.0,2.0,1.3333333333333333,True,-0.0498911789536153,-0.2607450335549022,-0.2045482876550899,0.4161079672767682,-0.1375872740014837,0.1720044605251816,112.97518825222136
1.5,3000.0,2.0,1.3333333333333333,True,-0.0903168785924177,-0.3179005349597438,-0.1694566075127754,0.9242420288520784,-0.3736629624132677,-0.0597402049095125,113.26697313472478
1.5,4000.0,2.0,1.3333333333333333,True,-0.0553778243522129,-0.2260951994022104,-0.1690578192972891,0.4435955486879543,-0.3395501434568004,-0.0914388035143809,113.40204848360692
1.5,5000.0,2.0,1.3333333333333333,True,-0.0158966090816434,-0.0769886817128422,-0.1090582683695906,-0.3233067985811035,-0.0897111436505485,-0.6040748350201901,115.44026017115704
