radius,weight,pos_err_x,pos_err_y,yaw_err,vel_err_x,vel_err_y,yaw_rate_err,joint_dev_norm,pos_err_norm,yaw_err_abs,combined_dev,pos_dev_from_best,yaw_dev_from_best,joint_dev_from_best,combined_dev_from_best
1.125,5000.0,0.0186112139151382,-0.1658416434345264,-0.1620984293109844,-0.5070242309348811,-0.6816221036605375,-0.8964729321547009,113.54910822236836,0.16688267729294023,0.1620984293109844,113.5493465583307,-0.2642762349154838,0.0,4.941071690368602,4.948134130932906
1.125,6000.0,-0.0598760274571679,-0.1834314374113305,-0.2146234539419174,0.967380044024624,-0.5110197000384361,-0.4737580816318429,114.15452459525324,0.1929565518318525,0.2146234539419174,114.15488943109774,-0.23820236037657155,0.052525024630933004,5.546488063253477,5.55184915847997
1.125,7000.0,-0.008431923909591,-0.1897179362194923,-0.1976622723842966,1.033576170361127,-0.4995388048106546,-0.6635186857335984,112.66376481343728,0.1899052202131381,0.1976622723842966,112.6640982580702,-0.24125369199528596,0.0355638430733122,4.055728281437524,4.063053042194708
1.125,8000.0,-0.0859983377246031,-0.1822381399517655,-0.1317779864190844,-0.0602387261595609,-0.4129397172096286,-0.7224265604610662,112.87424837523749,0.2015104308577453,0.1317779864190844,112.87450517351671,-0.22964848135067875,-0.0303204428919,4.266211843237727,4.272495903523569
1.125,9000.0,0.0121900162672689,-0.577094133156983,-0.090654147650377,0.6265783335770365,-0.4129397172096286,-1.4306189636401565,113.93812632909328,0.5772228642567842,0.090654147650377,113.93962452015508,0.1460639520483601,-0.07144428166060739,5.330089797093521,5.332569381503671
1.125,10000.0,0.0457583770309663,-0.2799515245673638,-0.193703019217831,0.2961823420288318,-0.269846737966728,-0.3206930257620395,114.16931152625553,0.2836665034439198,0.193703019217831,114.16982824688847,-0.14749240876450426,0.031604589906846614,5.561274994255768,5.563320269630433
1.125,11000.0,0.0315479943420998,-0.4326709087112436,-0.0621496979785511,1.1280121246812933,-1.0714329854236295,-1.4606885156752525,112.42581248683128,0.4338195375867971,0.0621496979785511,112.42666665564848,0.002660625378373027,-0.09994873133243329,3.817775954831518,3.8190849779904186
1.125,12000.0,0.0425269674184894,-0.2811360804636897,-0.1892178021234924,0.4529840423766367,-1.2314316161028187,-2.669185120297036,111.71520347179349,0.2843343783229518,0.1892178021234924,111.71572555446058,-0.14682453388547229,0.027119372812508008,3.1071669397937285,3.110752207405719
1.125,13000.0,-0.2497237937590679,-0.2528790433733721,-0.3505211749902424,0.1780636253365422,0.8969217681575478,-0.9328106539822808,112.73060001034342,0.3554008775268475,0.3505211749902424,112.73170518345717,-0.07575803468157655,0.18842274567925799,4.122563478343665,4.12756248212927
1.125,14000.0,0.029455198736345,-0.4854250206350585,-0.0702957040129281,0.8112098314496623,-0.2537875482279162,-1.510191070088335,111.35709527054316,0.4863178583921678,0.0702957040129281,111.3581793746567,0.05515894618374373,-0.09180272529805629,2.749058738543397,2.7511441615586167
1.125,15000.0,0.0309710269652171,-0.1462649172073149,-0.1229513355205345,-0.4459577884447374,-0.1990549441081094,-0.711371866812287,113.72278795948284,0.14950796138314137,0.1229513355205345,113.72295270058248,-0.2816509508252827,-0.039147093790449894,5.114751427483085,5.122649892193813
1.125,16000.0,0.037033399458679,-0.2164960423558635,-0.1607244024595158,-0.0384189653891458,-0.6330174687541352,-0.9092156482648488,112.28916159805608,0.219640636110939,0.1607244024595158,112.28949143502668,-0.21151827609748505,-0.0013740268514685905,3.6811250660563246,3.6871972582194763
1.125,17000.0,0.0186112139151382,-0.1658416434345264,-0.1620984293109844,-0.5070242309348811,-0.6816221036605375,-0.8964729321547009,113.54910822236836,0.16688267729294023,0.1620984293109844,113.5493465583307,-0.2642762349154838,0.0,4.941071690368602,4.948134130932906
1.125,18000.0,0.0440644981404375,-0.3772531463491722,-0.1620984293109844,0.4963548373988828,-1.0716653200654915,-0.9092156482648488,109.34888485883872,0.37981787270574635,0.1620984293109844,109.34966464232426,-0.05134103950267771,0.0,0.7408483268389574,0.7426251717503913
1.125,19000.0,0.009927145878776,-0.5833560088662979,-0.0851203883075886,0.4425339109353468,-1.4747058124853811,-1.3164847252349157,114.13034106383252,0.5834404693760236,0.0851203883075886,114.13186408540145,0.1522815571675995,-0.0769780410033958,5.522304531832759,5.524940057027835
1.125,20000.0,0.0231120357672619,-0.1025152592739868,-0.1204288397681905,-0.6409575953019557,-0.1349992603564388,-0.8578961241876474,114.24315361561564,0.10508827042691268,0.1204288397681905,114.24326542379285,-0.32607064178151135,-0.0416695895427939,5.6351170836158815,5.644696888601197
1.5,0.0,-0.1420848175302391,-0.4350053674552998,-0.1603778497119972,1.4146635031144656,-1.8444898662718383,-0.4041295746123045,111.57773750002607,0.4576218581837211,0.1603778497119972,111.57879119458362,0.026462945975297025,-0.001720579598987193,2.9697009680263164,2.9698193694903887
1.5,1000.0,-0.1420848175302391,-0.4350053674552998,-0.2831812139309493,1.263461219074511,-1.8444898662718383,0.8010769904967383,112.99583861411848,0.4576218581837211,0.2831812139309493,112.99712011141222,0.026462945975297025,0.12108278461996491,4.387802082118725,4.389552191293143
1.5,2000.0,-0.0498911789536153,-0.2607450335549022,-0.2045482876550899,0.4161079672767682,-0.1375872740014837,0.1720044605251816,112.97518825222136,0.26547523850809274,0.2045482876550899,112.97568533861212,-0.16568367370033132,0.0424498583441055,4.3671517202215995,4.370499653087591
1.5,3000.0,-0.0903168785924177,-0.3179005349597438,-0.1694566075127754,0.9242420288520784,-0.3736629624132677,-0.0597402049095125,113.26697313472478,0.3304812985425481,0.1694566075127754,113.26758201945066,-0.10067761366587596,0.007358178201790994,4.658936602725021,4.660030084977013
1.5,4000.0,-0.0553778243522129,-0.2260951994022104,-0.1690578192972891,-0.3233067985811035,-0.3395501434568004,-0.0914388035143809,113.40204848360692,0.2327783121828789,0.1690578192972891,113.40241340715471,-0.19838060002554517,0.006959389986304715,4.79401195160716,4.798119828404432
1.5,5000.0,-0.0158966090816434,-0.0769886817128422,-0.1620984293109844,-0.3233067985811035,-0.0897111436505485,-0.6040748350201901,115.44026017115704,0.07861271711482762,0.1620984293109844,115.44040074533916,-0.3525461950935964,0.0,6.832223639157277,6.8413133735514915
1.5,6000.0,-0.0380211344683512,-0.1709770123477294,-0.1482715008665653,0.3046415551207144,-0.25844740940099,-0.6635186857335984,114.87708033494717,0.1751534910232053,0.1482715008665653,114.8773095500817,-0.25600542118521874,-0.013826928444419101,6.269043802947408,6.274284035880088
1.5,7000.0,-0.0451261493376031,-0.191183020241608,-0.0943828859012896,-0.005414359846418,-0.2111765975089653,-0.7545237048169582,115.06457470880876,0.19643654594484894,0.0943828859012896,115.0647810946719,-0.23472236626357512,-0.0677155434096948,6.456538176809005,6.4611581943669965
1.5,8000.0,-0.0442023510729427,-0.1882528521973767,-0.0943828859012896,0.3229533764741328,-0.46001690682089,-0.6903294161051744,114.14993608449936,0.19337265629044617,0.0943828859012896,114.15013889263841,-0.2377862559179779,-0.0677155434096948,5.541899552499601,5.547411860346952
1.5,9000.0,-0.030631324042343,-0.1373727779103966,-0.0801220335934855,-0.1150630924727038,-0.1056477564175784,-0.6903294161051744,113.24023908737772,0.14074643200950482,0.0801220335934855,113.2403548990591,-0.29041248019891924,-0.08197639571749889,4.632202555377958,4.642021117160089
1.5,10000.0,0.0121900162672689,-0.4679983250983036,-0.090654147650377,-0.0323173019477009,-0.9418234390477298,-2.2445143802388783,113.0578066427196,0.46815705568902166,0.090654147650377,113.05881227071974,0.0369981434805976,-0.07144428166060739,4.4497701107198395,4.450497408858774
1.5,11000.0,0.0315479943420998,-0.2811360804636897,0.0398598066450279,1.1516896562015182,-0.9418234390477298,1.2690537124994223,113.2774652048201,0.28290063924546965,0.0398598066450279,113.27782547703279,-0.1482582729629544,-0.1222386226659565,4.669428672820345,4.673380674300993
1.5,12000.0,-0.0743988350388931,-0.2246220062830544,0.0398598066450279,-0.0968567917035523,1.2209101417132433,-0.9691483758098608,112.73060001034342,0.23662255252145548,0.0398598066450279,112.73085539340411,-0.19453635968696859,-0.1222386226659565,4.122563478343665,4.128960681465076
