radius,weight,vx_cmd,wz_cmd,yaw0,completed,lin_err_mean,yaw_err_mean,final_pos_err,final_yaw_err,file
0.1,0.0,0.05,0.5,0.0,1,0.05332236074394822,0.11768231398166887,0.5110191131373152,2.0521534809457096,out/go2w_reg_ablation/20260209_181442/r0.1_w0_yaw0.000.csv
0.1,0.0,0.05,0.5,1.5708,1,0.08193636839651328,0.17062719167030785,0.9002190870408933,3.2683921973237986,out/go2w_reg_ablation/20260209_181442/r0.1_w0_yaw1.571.csv
0.1,0.0,0.05,0.5,3.1416,1,0.05482523538372647,0.13293779294661948,0.5891814027172124,2.5234867247668884,out/go2w_reg_ablation/20260209_181442/r0.1_w0_yaw3.142.csv
0.1,0.0,0.05,0.5,-1.5708,1,0.0794380921473564,0.16436505559343903,0.9133478160357529,3.1400444154529605,out/go2w_reg_ablation/20260209_181442/r0.1_w0_yaw-1.571.csv
0.1,40.0,0.05,0.5,0.0,1,0.061590033862472394,0.06991763361889043,0.5314033170902007,0.9954601069515228,out/go2w_reg_ablation/20260209_181442/r0.1_w40_yaw0.000.csv
0.1,40.0,0.05,0.5,1.5708,1,0.040871492855867345,0.08179880057193528,0.24054544042034778,1.563284934507772,out/go2w_reg_ablation/20260209_181442/r0.1_w40_yaw1.571.csv
0.1,40.0,0.05,0.5,3.1416,1,0.04530648911430061,0.079286543889395,0.42509165383754394,1.0729998089162223,out/go2w_reg_ablation/20260209_181442/r0.1_w40_yaw3.142.csv
0.1,40.0,0.05,0.5,-1.5708,1,0.06707426529690783,0.06773853150349853,0.3326597401796134,0.6402227315851121,out/go2w_reg_ablation/20260209_181442/r0.1_w40_yaw-1.571.csv
0.1,80.0,0.05,0.5,0.0,1,0.029116856173625912,0.05497355358076155,0.32399059711254613,1.058955889530921,out/go2w_reg_ablation/20260209_181442/r0.1_w80_yaw0.000.csv
0.1,80.0,0.05,0.5,1.5708,1,0.027830370455178104,0.05294147066316367,0.37049514389337507,1.0379544530305918,out/go2w_reg_ablation/20260209_181442/r0.1_w80_yaw1.571.csv
0.1,80.0,0.05,0.5,3.1416,1,0.015148514632985723,0.048895502997525715,0.11046574500905308,0.9611691643095126,out/go2w_reg_ablation/20260209_181442/r0.1_w80_yaw3.142.csv
0.1,80.0,0.05,0.5,-1.5708,1,0.02412599182650322,0.06359384301194239,0.24548581583824441,1.2376536003172003,out/go2w_reg_ablation/20260209_181442/r0.1_w80_yaw-1.571.csv
